open_time,open,high,low,close,volume
1732101120000,93092.0,93092.01,92978.0,92981.77,35.52481
1732101180000,92981.78,92981.78,92833.33,92878.78,59.90173
1732101240000,92878.78,92964.0,92812.17,92812.18,51.27165
1732101300000,92812.18,92920.48,92808.0,92911.99,25.09327
1732101360000,92912.0,93028.26,92911.99,93028.25,26.06762
1732101420000,93028.26,93030.3,92927.09,92963.98,28.37239
1732101480000,92963.98,93050.0,92961.7,93050.0,14.52226
1732101540000,93050.0,93060.61,92998.5,93019.49,21.50561
1732101600000,93019.49,93044.0,93009.8,93043.99,4.83397
1732101660000,93044.0,93132.0,93044.0,93131.97,13.59618
1732101720000,93131.98,93242.43,93128.01,93242.42,12.89795
1732101780000,93242.43,93264.77,93232.95,93232.96,9.27985
1732101840000,93232.97,93232.97,93178.42,93178.42,5.13212
1732101900000,93178.43,93178.43,93131.15,93131.15,19.81512
1732101960000,93128.02,93176.0,93128.02,93172.0,8.28267
1732102020000,93171.99,93172.0,93108.35,93133.69,11.50216
1732102080000,93133.7,93212.0,93133.54,93212.0,22.78928
1732102140000,93212.0,93220.0,93190.68,93201.67,17.90435
1732102200000,93201.67,93211.99,93141.09,93151.52,21.30649
1732102260000,93151.52,93181.82,93140.0,93169.5,26.90368
1732102320000,93169.5,93227.95,93168.0,93227.94,25.62086
1732102380000,93227.94,93296.0,93227.94,93275.34,35.90218
1732102440000,93275.33,93285.44,93189.32,93189.32,26.94375
1732102500000,93189.33,93189.33,93110.12,93110.12,13.06635
1732102560000,93110.13,93128.0,93072.0,93115.8,14.49731
1732102620000,93115.79,93200.0,93108.0,93189.32,28.43211
1732102680000,93189.32,93212.0,93168.0,93183.97,12.96289
1732102740000,93183.98,93186.3,93164.0,93186.29,12.94784
1732102800000,93186.3,93219.12,93181.35,93181.36,12.32623
1732102860000,93181.36,93235.34,93181.35,93235.33,19.02428
1732102920000,93235.33,93235.34,93228.38,93228.39,3.69114
1732102980000,93228.39,93230.11,93198.5,93211.13,14.11106
1732103040000,93211.13,93271.31,93211.13,93271.3,7.85546
1732103100000,93271.3,93294.79,93241.69,93294.78,8.71082
1732103160000,93294.78,93296.0,93294.78,93295.99,4.79954
1732103220000,93296.0,93358.03,93295.99,93358.02,19.4638
1732103280000,93358.02,93465.8,93356.96,93453.33,22.72053
1732103340000,93453.33,93496.23,93407.69,93472.0,40.20679
1732103400000,93471.99,93521.8,93449.09,93518.4,37.88342
1732103460000,93518.41,93563.44,93518.4,93556.99,43.28093
1732103520000,93557.0,93571.08,93532.0,93556.97,31.20517
1732103580000,93556.97,93593.75,93556.97,93593.74,21.85279
1732103640000,93593.74,93614.98,93534.12,93534.12,58.64012
1732103700000,93534.12,93572.0,93465.92,93483.99,17.27012
1732103760000,93483.99,93512.0,93470.12,93501.84,28.16432
1732103820000,93501.84,93522.74,93493.07,93493.08,17.0406
1732103880000,93493.08,93493.08,93454.54,93454.55,16.47138
1732103940000,93454.54,93464.0,93450.0,93454.65,9.02874
1732104000000,93454.65,93515.0,93454.64,93491.99,31.05489
1732104060000,93492.0,93600.0,93489.94,93511.43,25.88783
1732104120000,93511.44,93564.63,93511.44,93533.16,31.76434
1732104180000,93533.15,93549.8,93487.17,93487.17,38.22115
1732104240000,93487.17,93487.18,93413.04,93426.62,59.84872
1732104300000,93426.61,93544.0,93424.24,93544.0,18.54725
1732104360000,93544.0,93553.95,93492.49,93516.72,18.44853
1732104420000,93516.73,93516.73,93457.01,93457.01,20.47625
1732104480000,93457.01,93480.0,93412.47,93428.4,13.93318
1732104540000,93428.4,93428.4,93338.0,93384.61,12.66265
1732104600000,93384.61,93400.0,93348.81,93383.99,12.90896
1732104660000,93383.98,93383.98,93314.49,93343.98,15.68452
1732104720000,93343.98,93380.99,93314.51,93380.99,26.19342
1732104780000,93380.98,93578.1,93380.98,93578.09,29.77611
1732104840000,93578.1,93635.78,93545.0,93617.73,28.73845
1732104900000,93617.72,93618.74,93550.0,93550.0,67.23072
1732104960000,93550.0,93595.65,93550.0,93579.0,28.54829
1732105020000,93579.01,93595.49,93508.0,93593.5,66.86406
1732105080000,93593.5,93593.51,93500.01,93517.21,38.11465
1732105140000,93517.22,93577.59,93487.86,93561.34,24.30855
1732105200000,93561.34,93586.62,93540.0,93540.01,48.19788
1732105260000,93540.01,93572.0,93504.0,93510.89,46.89233
1732105320000,93510.88,93540.0,93473.73,93539.99,21.23492
1732105380000,93540.0,93567.99,93520.91,93530.0,19.9058
1732105440000,93530.0,93587.98,93530.0,93583.35,23.16997
1732105500000,93583.35,93600.0,93570.0,93599.99,13.05948
1732105560000,93599.99,93630.77,93590.52,93590.53,17.79586
1732105620000,93590.52,93666.0,93570.0,93666.0,22.93509
1732105680000,93665.99,93724.47,93665.99,93711.19,70.97892
1732105740000,93711.19,93711.2,93630.18,93645.67,39.39401
1732105800000,93645.68,93711.38,93589.74,93703.98,30.84635
1732105860000,93703.99,93750.0,93676.01,93692.79,75.70586
1732105920000,93692.78,93707.07,93600.0,93600.01,24.30665
1732105980000,93600.0,93600.0,93515.24,93515.25,39.77087
1732106040000,93515.25,93555.01,93479.51,93553.58,15.87427
1732106100000,93553.58,93683.9,93553.56,93638.6,20.1132
1732106160000,93638.61,93638.61,93548.82,93609.38,14.46523
1732106220000,93609.38,93656.0,93576.82,93656.0,32.7732
1732106280000,93656.0,93658.99,93608.0,93633.17,23.25149
1732106340000,93633.18,93687.34,93628.01,93687.33,60.07817
1732106400000,93687.33,93692.31,93581.71,93581.72,19.83062
1732106460000,93581.72,93583.85,93516.0,93516.0,25.61393
1732106520000,93516.01,93540.97,93488.0,93536.0,12.99175
1732106580000,93535.99,93582.74,93508.78,93582.74,18.92093
1732106640000,93582.74,93587.99,93504.0,93504.0,9.63774
1732106700000,93504.01,93504.01,93432.84,93432.84,15.12332
1732106760000,93432.85,93474.92,93400.0,93457.51,25.50043
1732106820000,93457.51,93480.0,93416.5,93479.99,15.51181
1732106880000,93479.99,93500.0,93457.31,93475.57,20.02342
1732106940000,93475.57,93475.58,93400.99,93418.37,24.81153
1732107000000,93418.37,93448.0,93336.0,93336.01,32.34735
1732107060000,93336.0,93443.39,93336.0,93435.1,30.82902
1732107120000,93435.1,93529.08,93424.24,93523.78,25.8942
1732107180000,93523.78,93647.32,93523.78,93619.57,39.03108
1732107240000,93619.57,93671.48,93604.01,93642.86,24.36487
1732107300000,93642.86,93710.0,93636.36,93671.97,28.14354
1732107360000,93671.98,93716.0,93671.98,93715.99,17.44457
1732107420000,93715.99,93715.99,93657.73,93685.7,10.4747
1732107480000,93685.7,93685.7,93621.64,93625.06,9.80939
1732107540000,93625.06,93655.92,93531.94,93531.95,30.97452
1732107600000,93531.95,93666.0,93531.94,93666.0,17.26493
1732107660000,93665.99,93745.06,93661.72,93742.45,36.18999
1732107720000,93742.44,93784.0,93712.0,93712.0,39.60827
1732107780000,93712.0,93712.01,93650.0,93676.92,19.91615
1732107840000,93676.92,93676.93,93600.0,93601.93,28.3156
1732107900000,93601.94,93716.0,93601.94,93682.02,16.80614
1732107960000,93682.03,93727.28,93677.69,93721.81,18.65167
1732108020000,93721.81,93757.58,93684.5,93757.57,22.74753
1732108080000,93757.57,93757.57,93697.23,93732.0,16.36261
1732108140000,93732.01,93740.0,93692.3,93737.6,15.75892
1732108200000,93737.59,93800.0,93737.59,93800.0,70.00081
1732108260000,93800.0,93876.47,93784.0,93870.1,48.08615
1732108320000,93870.09,93878.79,93804.0,93834.6,44.03553
1732108380000,93834.6,93839.67,93752.22,93837.72,23.86981
1732108440000,93837.71,93912.01,93818.18,93912.01,105.0192
1732108500000,93912.0,94108.04,93856.0,94096.12,411.10987
1732108560000,94096.12,94295.98,94072.0,94212.02,294.54009
1732108620000,94212.03,94273.59,94176.0,94247.99,134.30178
1732108680000,94247.98,94300.0,94190.0,94300.0,120.9836
1732108740000,94300.0,94300.0,94188.88,94188.88,75.20739
1732108800000,94188.89,94300.0,94116.98,94300.0,120.7629
1732108860000,94300.0,94300.61,94120.65,94151.99,83.19391
1732108920000,94152.0,94175.86,93999.49,94076.01,100.90582
1732108980000,94076.0,94208.0,94074.63,94128.01,107.90469
1732109040000,94128.0,94226.72,94087.28,94141.55,74.98629
1732109100000,94141.55,94179.19,94040.01,94079.05,84.7209
1732109160000,94079.05,94104.01,94004.68,94040.0,60.19988
1732109220000,94039.99,94132.02,94027.94,94099.99,49.354
1732109280000,94099.99,94200.0,94080.34,94185.05,42.61521
1732109340000,94185.05,94280.65,94158.86,94269.55,35.96719
1732109400000,94268.01,94345.2,94204.0,94341.66,48.12401
1732109460000,94341.65,94396.0,94212.0,94375.99,158.70576
1732109520000,94376.0,94419.0,94320.0,94370.31,108.43219
1732109580000,94370.32,94390.0,94332.0,94382.25,39.63927
1732109640000,94382.25,94450.1,94331.1,94424.0,174.26397
1732109700000,94424.01,94439.72,94399.01,94420.01,41.83728
1732109760000,94420.01,94424.01,94288.0,94288.0,46.391
1732109820000,94288.0,94336.0,94251.8,94258.73,30.15749
1732109880000,94258.73,94344.0,94245.16,94276.02,28.02332
1732109940000,94276.01,94292.0,94139.19,94172.0,40.09846
1732110000000,94172.0,94177.36,94012.24,94108.0,60.65778
1732110060000,94108.0,94276.0,94097.42,94224.11,83.14442
1732110120000,94224.1,94280.13,94192.0,94192.0,25.89587
1732110180000,94192.0,94192.0,94084.0,94134.59,23.87191
1732110240000,94134.59,94234.86,94130.0,94213.72,26.03829
1732110300000,94213.72,94372.25,94204.66,94336.02,33.98849
1732110360000,94336.01,94342.42,94260.7,94288.0,29.79422
1732110420000,94288.01,94380.0,94288.0,94374.5,23.48627
1732110480000,94374.51,94424.0,94372.0,94409.01,33.00507
1732110540000,94409.02,94500.0,94409.01,94492.38,72.441612
1732110600000,94492.01,94570.0,94440.17,94552.0,153.23806
1732110660000,94551.99,94564.99,94474.8,94485.84,59.11076
1732110720000,94485.85,94542.21,94450.0,94526.54,25.14526
1732110780000,94526.54,94581.69,94526.53,94559.99,52.63201
1732110840000,94560.0,94585.23,94500.56,94502.73,31.03932
1732110900000,94502.73,94507.99,94406.36,94424.22,28.75393
1732110960000,94424.21,94487.21,94422.99,94448.01,33.51689
1732111020000,94448.01,94463.17,94388.0,94388.01,35.25193
1732111080000,94388.01,94437.76,94381.93,94388.02,25.19426
1732111140000,94388.01,94396.22,94378.5,94382.88,21.18505
1732111200000,94382.87,94476.0,94382.87,94474.34,26.70706
1732111260000,94474.34,94474.35,94281.95,94284.51,51.78104
1732111320000,94284.52,94330.17,94210.0,94330.16,45.5697
1732111380000,94330.16,94330.17,94232.93,94307.99,28.93102
1732111440000,94308.0,94425.59,94292.41,94370.4,40.83358
1732111500000,94370.4,94370.4,94300.0,94316.52,28.70754
1732111560000,94316.52,94431.99,94264.01,94395.99,58.39074
1732111620000,94396.0,94500.0,94395.99,94480.01,20.90602
1732111680000,94480.01,94556.0,94472.03,94522.96,90.72236
1732111740000,94522.95,94580.0,94438.28,94440.0,49.32397
1732111800000,94440.01,94550.0,94433.86,94524.0,30.67349
1732111860000,94523.99,94527.78,94443.87,94443.88,52.13999
1732111920000,94443.87,94506.84,94368.0,94432.0,36.27103
1732111980000,94432.0,94439.68,94265.71,94288.81,83.90893
1732112040000,94288.82,94382.34,94288.82,94341.29,32.85466
1732112100000,94341.3,94429.93,94292.0,94292.0,36.55726
1732112160000,94292.0,94292.0,94169.15,94226.98,65.32997
1732112220000,94226.99,94226.99,94148.0,94197.68,35.67196
1732112280000,94197.68,94307.61,94177.28,94285.59,35.70934
1732112340000,94285.59,94286.94,94232.01,94248.52,28.92942
1732112400000,94248.52,94300.0,94195.14,94251.3,49.79194
1732112460000,94251.29,94254.37,94134.59,94166.61,35.11808
1732112520000,94166.61,94200.0,94149.58,94153.19,38.49861
1732112580000,94153.19,94168.05,94081.87,94126.18,65.88499
1732112640000,94126.18,94200.0,94058.0,94199.99,45.45806
1732112700000,94199.99,94278.99,94150.93,94256.02,32.41089
1732112760000,94256.03,94336.0,94246.25,94327.48,32.42602
1732112820000,94327.48,94379.61,94327.48,94348.0,33.99465
1732112880000,94348.01,94441.72,94348.01,94441.72,26.66851
1732112940000,94441.73,94543.05,94423.3,94451.44,89.36721
1732113000000,94451.43,94587.9,94336.0,94531.99,146.49376
1732113060000,94531.99,94727.88,94510.88,94671.99,228.89478
1732113120000,94671.98,94702.84,94476.72,94587.99,123.90427
1732113180000,94591.17,94725.49,94552.0,94560.11,60.06476
1732113240000,94560.11,94664.0,94524.42,94607.99,52.68223
1732113300000,94607.99,94651.99,94407.56,94479.99,88.07254
1732113360000,94480.0,94486.61,94295.53,94306.95,58.10867
1732113420000,94306.96,94324.0,94074.88,94200.06,139.47767
1732113480000,94200.07,94297.88,94140.0,94232.0,66.58077
1732113540000,94232.0,94239.99,94032.83,94048.01,90.97674
1732113600000,94048.01,94128.0,93828.0,93902.83,195.72803
1732113660000,93902.83,94045.14,93880.0,93971.92,64.32646
1732113720000,93971.92,94171.28,93955.98,94068.0,60.75448
1732113780000,94068.0,94278.85,94068.0,94278.85,71.3753
1732113840000,94278.85,94300.0,94169.61,94213.7,66.3366
1732113900000,94213.71,94227.89,94101.0,94156.01,74.58031
1732113960000,94156.01,94416.0,94156.0,94404.02,76.39049
1732114020000,94404.02,94496.0,94378.89,94496.0,48.87714
1732114080000,94495.99,94633.84,94480.82,94617.44,83.62219
1732114140000,94617.43,94699.0,94567.05,94599.99,125.18969
1732114200000,94600.0,94675.75,94476.0,94512.0,92.28435
1732114260000,94511.99,94684.0,94476.82,94652.01,45.49293
1732114320000,94652.01,94700.0,94628.45,94680.01,47.53612
1732114380000,94680.01,94750.0,94532.21,94540.01,110.23069
1732114440000,94540.01,94540.01,94361.36,94366.49,39.59594
1732114500000,94366.49,94442.93,94252.0,94442.93,37.94431
1732114560000,94442.92,94650.0,94424.0,94604.01,40.30123
1732114620000,94604.0,94650.0,94511.46,94650.0,56.63817
1732114680000,94649.99,94684.0,94564.0,94666.75,39.6949
1732114740000,94666.75,94688.47,94556.36,94627.41,35.79829
1732114800000,94627.41,94730.0,94613.71,94707.27,48.96746
1732114860000,94707.27,94749.99,94673.82,94719.02,58.79982
1732114920000,94719.02,94736.21,94479.01,94479.59,64.22987
1732114980000,94479.59,94631.76,94479.04,94583.59,45.3676
1732115040000,94583.59,94671.55,94520.0,94611.05,74.30899
1732115100000,94611.05,94627.45,94351.62,94360.0,120.39205
1732115160000,94360.0,94377.53,94119.83,94172.0,121.24499
1732115220000,94171.99,94264.0,94165.38,94200.01,89.45078
1732115280000,94200.0,94312.07,94178.05,94262.98,38.46829
1732115340000,94262.97,94316.43,94160.0,94176.01,82.13453
1732115400000,94176.01,94227.99,94050.0,94147.54,71.65645
1732115460000,94147.53,94296.0,94131.69,94236.0,38.73566
1732115520000,94236.01,94487.31,94160.0,94403.73,87.59723
1732115580000,94403.73,94481.85,94375.59,94471.99,35.97935
1732115640000,94471.99,94473.5,94293.51,94312.03,31.01635
1732115700000,94312.02,94451.99,94300.0,94434.59,47.02498
1732115760000,94434.59,94434.59,94242.64,94320.0,49.4354
1732115820000,94320.0,94368.0,94206.71,94206.72,35.3735
1732115880000,94206.72,94500.0,94206.72,94483.99,51.12611
1732115940000,94483.99,94520.0,94388.0,94421.07,59.16264
1732116000000,94421.07,94421.07,94212.01,94246.43,44.85594
1732116060000,94246.44,94500.0,94246.43,94373.6,50.55787
1732116120000,94373.6,94413.45,94275.95,94382.24,69.32127
1732116180000,94382.24,94440.5,94340.0,94340.0,40.93117
1732116240000,94340.01,94463.99,94324.28,94463.98,54.01076
1732116300000,94463.98,94547.55,94436.0,94522.54,62.75935
1732116360000,94522.54,94633.0,94522.54,94587.96,90.98941
1732116420000,94587.96,94650.0,94565.1,94591.97,55.34649
1732116480000,94591.98,94660.01,94541.53,94545.52,51.24514
1732116540000,94545.84,94599.09,94490.03,94544.81,48.35204
1732116600000,94544.82,94645.52,94532.0,94615.83,50.71741
1732116660000,94615.83,94675.97,94610.69,94669.56,44.8773
1732116720000,94669.56,94700.0,94644.01,94678.49,42.42375
1732116780000,94678.49,94748.0,94678.49,94706.48,58.10484
1732116840000,94706.49,94760.0,94663.63,94720.02,52.59604
1732116900000,94720.02,94760.0,94696.0,94740.01,31.26875
1732116960000,94740.01,94740.02,94575.17,94620.0,48.90143
1732117020000,94620.0,94732.0,94620.0,94687.99,54.36855
1732117080000,94687.99,94746.26,94639.85,94739.98,46.71453
1732117140000,94739.98,94807.62,94712.0,94764.0,90.12804
1732117200000,94763.99,94784.0,94544.0,94551.99,44.60643
1732117260000,94551.99,94628.0,94505.83,94505.84,58.39872
1732117320000,94505.83,94627.7,94465.51,94492.0,51.49765
1732117380000,94492.0,94654.68,94481.69,94650.8,55.69466
1732117440000,94650.8,94762.5,94650.8,94699.13,32.34845
1732117500000,94699.13,94744.0,94688.0,94688.01,41.10856
1732117560000,94688.0,94777.0,94688.0,94771.99,48.579
1732117620000,94771.99,94785.2,94728.0,94779.63,62.37115
1732117680000,94779.64,94779.64,94606.57,94612.0,51.91708
1732117740000,94612.0,94718.44,94612.0,94633.97,81.61215
1732117800000,94633.98,94703.82,94591.99,94594.48,35.62182
1732117860000,94594.48,94732.8,94593.59,94616.07,66.02977
1732117920000,94616.07,94695.12,94616.06,94632.22,49.1484
1732117980000,94632.23,94679.54,94612.01,94679.53,34.88159
1732118040000,94679.53,94750.0,94679.53,94728.01,30.24586
1732118100000,94728.0,94750.0,94620.0,94642.27,36.13415
1732118160000,94642.28,94718.93,94628.0,94693.77,56.32021
1732118220000,94693.77,94739.07,94639.99,94652.01,52.90071
1732118280000,94652.01,94745.0,94652.01,94744.99,21.57214
1732118340000,94745.0,94745.0,94706.96,94739.97,35.43018
1732118400000,94739.98,94780.0,94656.6,94753.01,74.46081
1732118460000,94753.01,94799.0,94690.52,94740.02,86.65059
1732118520000,94740.01,94752.09,94639.99,94639.99,38.56564
1732118580000,94639.99,94761.1,94639.99,94716.0,53.79587
1732118640000,94716.01,94820.0,94716.0,94784.94,56.58897
1732118700000,94784.94,94831.97,94641.0,94653.94,75.20882
1732118760000,94653.95,94703.98,94559.28,94559.28,52.32865
1732118820000,94559.29,94664.0,94481.69,94481.7,49.61211
