open_time,open,high,low,close,volume
1732064520000,92068.02,92068.02,92030.3,92056.0,16.05618
1732064580000,92056.0,92119.82,92055.99,92115.53,7.99726
1732064640000,92115.53,92284.53,92115.53,92246.1,19.10826
1732064700000,92246.1,92246.1,92141.55,92141.56,16.14074
1732064760000,92141.56,92220.0,92135.73,92216.8,10.46865
1732064820000,92216.79,92216.79,92150.37,92170.55,11.62891
1732064880000,92170.55,92179.99,92133.12,92169.99,13.75429
1732064940000,92169.99,92181.82,92158.0,92158.0,10.65041
1732065000000,92158.0,92158.01,92127.3,92127.31,3.5459
1732065060000,92127.3,92127.31,92050.0,92062.79,14.35644
1732065120000,92062.78,92122.11,92058.53,92108.12,5.71421
1732065180000,92108.11,92108.12,92064.0,92084.37,5.21189
1732065240000,92084.37,92084.38,92072.23,92072.24,2.97437
1732065300000,92072.23,92080.0,92021.37,92021.37,10.1017
1732065360000,92021.37,92035.19,91966.53,92027.92,21.02522
1732065420000,92027.92,92027.93,92000.01,92014.57,6.9995
1732065480000,92014.57,92014.58,91912.0,91912.01,18.99524
1732065540000,91912.01,91937.66,91900.0,91936.02,11.48483
1732065600000,91936.01,91980.0,91932.0,91979.99,9.95994
1732065660000,91980.0,91996.0,91955.02,91958.6,6.46946
1732065720000,91958.6,91972.0,91896.0,91896.0,10.03882
1732065780000,91896.01,91896.01,91764.05,91791.99,78.55406
1732065840000,91791.99,91812.0,91761.06,91809.12,25.29251
1732065900000,91809.12,91839.96,91732.75,91732.75,21.25712
1732065960000,91732.75,91955.99,91732.75,91944.0,21.03417
1732066020000,91944.0,91959.99,91827.38,91846.7,42.92185
1732066080000,91846.71,91859.83,91822.08,91849.7,12.24809
1732066140000,91849.71,91884.0,91849.7,91877.9,8.36003
1732066200000,91877.91,91884.0,91823.6,91823.6,21.41059
1732066260000,91823.61,91845.6,91784.0,91839.98,11.40796
1732066320000,91839.99,91933.94,91839.98,91933.94,7.24692
1732066380000,91933.94,91959.82,91928.0,91928.01,8.32591
1732066440000,91928.01,92044.15,91927.66,92016.54,48.9167
1732066500000,92016.55,92044.0,91951.45,92044.0,35.1807
1732066560000,92043.99,92095.32,92037.37,92068.01,21.53456
1732066620000,92068.01,92104.0,92038.55,92092.6,19.00154
1732066680000,92092.6,92121.22,92092.59,92118.89,28.12621
1732066740000,92118.89,92121.22,92089.38,92095.39,19.68297
1732066800000,92095.39,92095.39,92016.0,92024.68,21.79102
1732066860000,92024.69,92024.69,92008.01,92012.08,7.84695
1732066920000,92012.08,92021.67,91950.03,91950.03,16.19768
1732066980000,91950.03,91976.0,91908.0,91908.01,10.36151
1732067040000,91908.0,91908.01,91804.0,91815.46,21.06245
1732067100000,91815.46,91916.0,91815.43,91906.49,11.32072
1732067160000,91906.49,91906.49,91847.98,91888.0,12.62508
1732067220000,91888.0,91892.0,91824.58,91824.59,20.10278
1732067280000,91824.58,91826.88,91720.0,91759.01,50.03154
1732067340000,91759.0,91821.47,91743.58,91808.52,19.8364
1732067400000,91808.51,91878.79,91802.05,91878.78,16.78024
1732067460000,91878.79,91945.95,91828.3,91945.95,19.05576
1732067520000,91945.95,92016.0,91945.94,91992.65,16.83081
1732067580000,91992.65,91992.66,91863.5,91863.5,25.7153
1732067640000,91863.51,91883.06,91825.43,91834.51,10.70317
1732067700000,91834.52,91943.68,91834.51,91876.0,26.4794
1732067760000,91876.0,91919.18,91868.84,91919.1,25.20395
1732067820000,91919.1,91920.0,91882.0,91882.0,10.33453
1732067880000,91882.01,91947.99,91882.0,91947.46,22.01243
1732067940000,91947.46,91984.0,91912.0,91976.79,38.53853
1732068000000,91976.79,91976.8,91908.0,91961.38,15.7543
1732068060000,91961.38,91961.38,91876.0,91876.0,14.08139
1732068120000,91876.0,91920.91,91868.0,91920.0,14.33776
1732068180000,91920.0,91933.56,91825.36,91825.36,25.07569
1732068240000,91825.37,91868.0,91784.01,91848.49,18.43107
1732068300000,91848.49,91849.87,91804.0,91814.64,13.37074
1732068360000,91814.65,91814.65,91752.0,91767.98,12.68387
1732068420000,91767.99,91811.99,91732.0,91765.77,37.36247
1732068480000,91765.77,91765.77,91645.7,91645.71,38.65839
1732068540000,91645.71,91720.0,91620.41,91720.0,29.92455
1732068600000,91720.0,91728.0,91661.98,91684.68,19.65947
1732068660000,91684.67,91700.0,91640.01,91644.87,11.99996
1732068720000,91644.87,91644.87,91585.0,91588.01,21.13321
1732068780000,91588.0,91588.01,91580.0,91581.8,17.64616
1732068840000,91581.8,91707.73,91581.79,91703.57,21.87089
1732068900000,91703.57,91747.7,91670.67,91670.67,25.6276
1732068960000,91670.67,91670.68,91600.0,91660.86,18.77914
1732069020000,91660.86,91824.0,91660.86,91817.19,17.6807
1732069080000,91817.19,91817.19,91738.6,91750.0,16.36694
1732069140000,91750.0,91844.0,91745.31,91843.99,25.4393
1732069200000,91844.0,91844.0,91781.86,91795.98,8.0789
1732069260000,91795.98,91890.78,91795.98,91874.29,14.02091
1732069320000,91874.29,91874.56,91846.15,91849.6,6.06399
1732069380000,91849.61,91909.02,91849.6,91897.67,6.79275
1732069440000,91897.68,91924.0,91897.67,91906.78,5.9746
1732069500000,91906.78,91937.48,91886.3,91908.91,14.71236
1732069560000,91908.91,92000.0,91908.91,91964.0,16.95083
1732069620000,91964.01,91987.46,91932.0,91948.0,11.58497
1732069680000,91948.0,91996.0,91947.99,91988.0,7.4291
1732069740000,91988.0,92028.74,91962.33,91962.34,57.77131
1732069800000,91962.34,91966.04,91846.76,91846.77,11.70517
1732069860000,91846.77,91846.77,91762.39,91768.01,11.81282
1732069920000,91768.01,91768.01,91680.0,91708.0,28.79641
1732069980000,91708.0,91767.96,91684.0,91684.0,13.51149
1732070040000,91684.01,91769.55,91680.01,91768.77,14.25266
1732070100000,91768.78,91852.0,91768.78,91834.85,9.81436
1732070160000,91834.85,91899.99,91824.31,91838.16,11.30313
1732070220000,91839.99,91843.99,91680.0,91680.01,12.82923
1732070280000,91680.0,91751.99,91680.0,91749.99,30.57088
1732070340000,91749.99,91809.34,91748.0,91777.68,17.5355
1732070400000,91777.69,91835.12,91764.0,91793.65,9.22107
1732070460000,91793.65,91820.0,91792.32,91804.0,3.00152
1732070520000,91804.0,91932.0,91804.0,91931.99,27.58603
1732070580000,91931.99,91947.99,91812.0,91812.01,14.3602
1732070640000,91812.0,91900.0,91812.0,91900.0,2.56893
1732070700000,91900.0,91959.95,91891.98,91951.46,10.36443
1732070760000,91951.46,91959.95,91924.0,91924.01,6.38192
1732070820000,91924.0,91952.0,91924.0,91944.79,5.23885
1732070880000,91944.79,91944.8,91875.0,91875.01,5.55
1732070940000,91875.01,91948.0,91875.0,91944.76,16.16616
1732071000000,91944.76,91944.76,91878.78,91878.78,3.12732
1732071060000,91878.78,91878.79,91828.0,91828.0,10.90975
1732071120000,91828.01,91847.0,91820.68,91847.0,4.30759
1732071180000,91846.99,91847.0,91801.5,91801.51,7.49004
1732071240000,91801.51,91808.0,91748.0,91748.01,6.64995
1732071300000,91748.01,91815.99,91748.0,91811.76,13.95464
1732071360000,91811.76,91811.77,91748.0,91759.99,6.41174
1732071420000,91759.99,91787.21,91759.99,91773.5,5.32639
1732071480000,91773.5,91773.51,91748.0,91751.8,5.698
1732071540000,91751.8,91751.8,91712.0,91748.0,10.99245
1732071600000,91748.0,91799.99,91720.0,91720.37,8.65684
1732071660000,91720.37,91748.0,91686.0,91692.51,15.41564
1732071720000,91692.51,91744.01,91539.0,91539.29,152.94098
1732071780000,91539.29,91608.0,91510.0,91510.0,44.22888
1732071840000,91510.0,91568.0,91500.0,91500.0,48.02683
1732071900000,91500.0,91533.23,91500.0,91517.85,26.02163
1732071960000,91517.86,91619.5,91500.0,91601.22,26.22917
1732072020000,91601.22,91611.18,91520.17,91563.99,16.73197
1732072080000,91564.0,91623.99,91564.0,91592.75,8.365
1732072140000,91592.76,91626.99,91592.75,91626.99,3.27088
1732072200000,91627.0,91656.0,91550.0,91550.28,18.20981
1732072260000,91550.27,91634.46,91548.0,91634.46,9.92871
1732072320000,91634.46,91672.0,91634.46,91667.52,7.31008
1732072380000,91667.52,91800.0,91667.52,91757.58,31.26953
1732072440000,91757.57,91763.73,91664.81,91664.82,20.15013
1732072500000,91664.81,91664.82,91608.18,91614.79,10.00751
1732072560000,91614.79,91678.46,91576.05,91678.46,11.39084
1732072620000,91678.45,91735.02,91650.0,91650.0,9.84759
1732072680000,91650.01,91669.17,91633.67,91633.68,11.20657
1732072740000,91633.67,91633.68,91571.64,91571.65,32.07473
1732072800000,91571.64,91624.0,91571.64,91582.6,30.52552
1732072860000,91582.61,91629.16,91552.0,91556.09,17.13864
1732072920000,91556.08,91700.0,91556.08,91649.75,38.83513
1732072980000,91649.76,91667.31,91600.0,91612.4,14.0088
1732073040000,91612.39,91641.84,91604.0,91633.74,6.71057
1732073100000,91633.75,91667.85,91606.59,91667.85,6.56355
1732073160000,91667.84,91700.0,91667.84,91699.99,9.17226
1732073220000,91699.99,91727.28,91699.99,91708.68,17.78904
1732073280000,91708.68,91708.68,91693.8,91693.81,4.71361
1732073340000,91693.8,91743.59,91693.8,91743.59,5.02283
1732073400000,91743.59,91819.9,91705.08,91732.0,40.355
1732073460000,91732.01,91860.4,91732.01,91860.39,37.70224
1732073520000,91860.39,91896.0,91841.03,91841.04,24.09914
1732073580000,91841.03,91841.04,91786.07,91800.0,14.14533
1732073640000,91800.0,91800.0,91708.0,91713.72,17.8214
1732073700000,91713.72,91780.0,91713.71,91779.99,11.2017
1732073760000,91780.0,91780.0,91728.0,91728.01,45.74722
1732073820000,91728.01,91779.71,91728.0,91772.0,34.20289
1732073880000,91772.01,91800.0,91752.89,91799.99,20.30869
1732073940000,91799.99,91818.18,91788.0,91804.27,8.75067
1732074000000,91804.28,91820.0,91756.01,91805.39,31.15609
1732074060000,91805.39,91900.0,91805.39,91899.99,18.02259
1732074120000,91900.0,92000.0,91900.0,91999.86,21.14777
1732074180000,91999.85,92024.0,91976.0,92024.0,47.8303
1732074240000,92023.99,92024.0,91987.13,91987.13,15.94142
1732074300000,91987.13,92051.29,91987.13,92051.29,69.35806
1732074360000,92051.29,92051.29,92000.0,92018.19,18.45393
1732074420000,92018.19,92018.19,91940.0,91973.01,26.58595
1732074480000,91973.01,92028.0,91963.62,92027.98,11.5128
1732074540000,92027.99,92066.66,92024.79,92066.66,33.93527
1732074600000,92066.65,92066.66,91989.03,91996.01,8.80369
1732074660000,91996.0,92057.0,91972.0,92057.0,6.39285
1732074720000,92056.99,92057.0,92016.43,92050.0,18.41563
1732074780000,92049.99,92050.0,92020.0,92049.99,15.47231
1732074840000,92050.0,92050.0,91992.0,91995.32,10.42081
1732074900000,91995.31,92007.8,91960.0,92007.79,6.02973
1732074960000,92007.8,92018.89,91965.85,92014.06,26.03969
1732075020000,92014.06,92018.89,92000.01,92018.88,9.81065
1732075080000,92018.89,92059.0,92018.59,92059.0,19.05854
1732075140000,92059.0,92059.0,92026.05,92039.99,10.22112
1732075200000,92039.99,92040.0,91990.36,91990.37,9.59893
1732075260000,91990.36,91990.37,91950.0,91950.0,9.00172
1732075320000,91950.0,91980.0,91944.88,91975.92,6.48039
1732075380000,91975.92,91987.72,91939.27,91987.72,6.51733
1732075440000,91987.71,92006.98,91929.11,91933.57,19.0955
1732075500000,91933.57,91940.0,91879.94,91880.18,13.91789
1732075560000,91880.17,91918.75,91880.17,91894.31,14.05033
1732075620000,91894.32,91894.32,91884.02,91884.02,3.82329
1732075680000,91884.03,91964.7,91880.0,91950.66,23.55017
1732075740000,91950.67,91970.0,91920.0,91920.0,22.04303
1732075800000,91920.01,91930.99,91901.31,91908.58,9.7829
1732075860000,91908.57,91948.0,91850.0,91946.74,13.6225
1732075920000,91946.74,91972.0,91932.66,91972.0,7.39308
1732075980000,91971.99,92041.97,91961.54,92041.97,19.98034
1732076040000,92041.97,92074.67,92041.96,92074.67,10.13396
1732076100000,92074.66,92074.67,92011.03,92027.98,14.00963
1732076160000,92027.97,92027.98,91987.95,91987.96,6.39311
1732076220000,91987.96,92030.31,91959.63,92030.3,16.12095
1732076280000,92030.31,92067.49,92019.58,92067.48,10.73465
1732076340000,92067.49,92120.0,92064.12,92118.63,12.2147
1732076400000,92118.64,92161.29,92113.51,92147.81,28.61247
1732076460000,92147.81,92200.0,92147.81,92199.99,8.81555
1732076520000,92200.0,92218.75,92193.62,92218.75,16.04333
1732076580000,92218.75,92222.0,92193.93,92204.42,9.93498
1732076640000,92204.41,92204.42,92193.62,92193.63,3.435
1732076700000,92193.63,92193.63,92156.6,92156.6,18.77325
1732076760000,92156.61,92193.63,92142.71,92184.03,5.18347
1732076820000,92184.03,92184.03,92168.06,92182.27,6.46665
1732076880000,92182.27,92191.4,92149.91,92184.04,17.03877
1732076940000,92184.04,92184.04,92137.96,92149.91,8.71215
1732077000000,92149.91,92161.7,92103.69,92161.7,9.11981
1732077060000,92161.7,92161.7,92051.28,92051.28,16.86042
1732077120000,92051.29,92112.0,92051.28,92112.0,7.24099
1732077180000,92112.0,92185.66,92096.0,92172.0,20.75776
1732077240000,92172.01,92172.01,92086.72,92115.58,12.37263
1732077300000,92115.58,92200.74,92115.57,92191.13,59.95158
1732077360000,92191.13,92191.13,92144.82,92144.83,7.79071
1732077420000,92144.82,92152.0,92127.0,92136.48,4.57195
1732077480000,92136.48,92150.0,92097.71,92149.99,16.43051
1732077540000,92149.99,92195.73,92149.99,92195.72,6.13104
1732077600000,92195.72,92256.02,92195.72,92241.19,49.66899
1732077660000,92241.2,92241.2,92220.0,92226.92,11.6555
1732077720000,92226.93,92248.0,92226.92,92248.0,12.21887
1732077780000,92247.99,92248.0,92247.99,92247.99,5.81494
1732077840000,92247.99,92271.71,92247.99,92252.01,10.88404
1732077900000,92252.01,92268.99,92220.0,92220.0,7.61475
1732077960000,92220.0,92244.0,92212.12,92244.0,14.03825
1732078020000,92244.0,92248.0,92229.75,92229.75,3.68664
1732078080000,92229.76,92233.43,92220.0,92220.0,4.86109
1732078140000,92220.0,92250.0,92206.68,92208.0,17.66366
1732078200000,92208.0,92208.0,92165.65,92181.81,15.5084
1732078260000,92181.82,92182.65,92154.63,92178.79,6.26684
1732078320000,92178.8,92178.8,92154.63,92175.74,5.77229
1732078380000,92175.73,92179.98,92156.66,92156.66,4.41905
1732078440000,92156.66,92156.67,92145.0,92145.01,8.02126
1732078500000,92145.01,92145.01,92104.0,92125.02,6.87299
1732078560000,92125.02,92175.58,92125.02,92175.58,15.01108
1732078620000,92175.57,92219.01,92175.57,92219.01,9.74233
1732078680000,92219.0,92219.0,92153.9,92153.9,16.00736
1732078740000,92153.9,92153.91,92121.21,92121.21,3.48679
1732078800000,92121.21,92148.99,92090.9,92143.99,8.07742
1732078860000,92143.99,92149.0,92132.17,92134.54,3.99427
1732078920000,92134.54,92134.55,92020.0,92020.01,9.75534
1732078980000,92020.0,92022.02,91984.08,91984.09,10.48646
1732079040000,91984.08,92000.0,91958.56,91987.02,8.66339
1732079100000,91987.03,92013.39,91978.65,92011.73,6.97103
1732079160000,92011.73,92011.73,91976.5,91976.5,6.47721
1732079220000,91976.5,92011.73,91976.5,92011.72,3.66573
1732079280000,92011.72,92011.73,91988.16,92010.28,2.78292
1732079340000,92010.28,92050.6,92002.89,92050.0,16.77375
1732079400000,92050.0,92069.03,92036.0,92036.01,5.45994
1732079460000,92036.0,92036.01,92020.59,92020.6,7.27605
1732079520000,92020.59,92068.0,92020.59,92055.5,4.01928
1732079580000,92055.5,92075.33,92054.55,92075.32,8.9307
1732079640000,92075.33,92075.33,92040.04,92050.3,10.96967
1732079700000,92050.3,92050.3,92001.29,92007.08,7.91856
1732079760000,92007.07,92025.03,92000.0,92025.02,5.20758
1732079820000,92025.02,92080.0,92025.02,92077.72,4.93519
1732079880000,92077.72,92150.22,92077.39,92145.9,22.37821
1732079940000,92145.89,92145.9,92123.1,92133.18,15.15808
1732080000000,92133.18,92209.88,92133.18,92209.67,12.40313
1732080060000,92209.67,92239.99,92196.0,92239.99,8.99016
1732080120000,92239.99,92300.11,92232.87,92300.11,22.38291
1732080180000,92300.1,92304.0,92273.95,92303.99,27.09438
1732080240000,92303.99,92340.78,92302.88,92325.1,36.46949
1732080300000,92325.11,92349.54,92320.0,92349.54,11.71919
1732080360000,92349.53,92358.98,92333.33,92358.98,23.94947
1732080420000,92358.98,92381.01,92356.52,92381.0,10.32394
1732080480000,92381.0,92439.99,92380.21,92439.98,13.08738
1732080540000,92439.98,92477.22,92401.99,92429.23,42.53091
1732080600000,92429.23,92516.0,92397.27,92480.0,47.53304
1732080660000,92480.0,92480.0,92400.0,92403.78,18.26837
1732080720000,92403.77,92403.78,92360.33,92399.98,32.75962
1732080780000,92399.98,92404.0,92360.56,92360.56,5.60706
1732080840000,92360.56,92403.59,92360.34,92390.31,4.32479
1732080900000,92390.3,92390.31,92352.0,92360.0,6.11446
1732080960000,92360.01,92392.0,92353.0,92391.99,4.84434
1732081020000,92392.0,92392.0,92363.34,92375.99,13.72422
1732081080000,92376.0,92403.58,92314.55,92315.99,34.03877
1732081140000,92316.0,92316.0,92303.25,92311.55,4.34951
1732081200000,92311.56,92311.56,92280.6,92286.56,5.49879
1732081260000,92286.57,92329.19,92286.56,92328.01,20.17624
1732081320000,92328.02,92340.11,92288.0,92288.0,8.97466
1732081380000,92288.0,92288.01,92252.0,92252.01,11.86489
1732081440000,92252.0,92294.4,92252.0,92294.4,8.84356
1732081500000,92294.4,92294.4,92265.44,92265.44,3.95945
1732081560000,92265.45,92292.0,92254.35,92288.0,2.32167
1732081620000,92288.0,92327.97,92288.0,92327.96,7.73344
1732081680000,92327.97,92387.98,92327.96,92368.01,13.92377
1732081740000,92368.0,92430.11,92368.0,92430.11,6.62386
1732081800000,92430.1,92496.0,92429.53,92484.85,13.79057
1732081860000,92484.85,92488.92,92479.45,92479.46,3.08823
1732081920000,92479.46,92515.15,92463.47,92511.99,13.5416
1732081980000,92511.99,92511.99,92472.0,92472.0,14.08323
1732082040000,92472.0,92472.01,92440.18,92440.19,3.5212
1732082100000,92440.19,92500.84,92440.0,92492.0,17.45568
1732082160000,92492.0,92492.01,92463.3,92478.64,9.99741
1732082220000,92478.64,92499.96,92478.64,92499.94,24.30924
1732082280000,92499.95,92499.95,92491.24,92491.25,4.52746
1732082340000,92491.24,92512.0,92491.24,92505.47,8.28552
1732082400000,92505.47,92505.47,92454.54,92503.99,7.75093
1732082460000,92503.99,92528.0,92488.0,92528.0,9.65389
1732082520000,92528.0,92575.99,92512.0,92544.46,21.47243
1732082580000,92544.46,92594.8,92544.46,92594.79,12.04902
1732082640000,92594.8,92600.43,92584.72,92600.42,18.3557
1732082700000,92600.42,92637.6,92600.42,92634.8,13.20349
1732082760000,92634.8,92645.48,92585.76,92618.45,64.98049
1732082820000,92618.44,92654.93,92618.44,92635.74,9.37532
1732082880000,92635.74,92635.75,92600.0,92600.01,10.14617
1732082940000,92600.0,92600.01,92550.0,92550.0,20.78594
1732083000000,92550.0,92555.46,92505.01,92514.94,20.1226
1732083060000,92514.93,92604.0,92514.93,92604.0,9.24683
1732083120000,92604.0,92604.0,92564.16,92583.22,11.87236
1732083180000,92583.21,92583.22,92506.15,92516.0,10.78139
1732083240000,92516.0,92519.22,92501.22,92501.22,5.8385
1732083300000,92501.23,92520.0,92501.22,92520.0,14.80909
1732083360000,92520.0,92520.0,92500.0,92500.0,5.02241
1732083420000,92500.0,92500.01,92454.24,92463.99,9.45555
1732083480000,92463.99,92511.99,92455.64,92511.99,3.05914
1732083540000,92511.99,92512.0,92468.98,92507.82,5.01477
1732083600000,92507.83,92515.11,92504.0,92504.0,4.0499
1732083660000,92504.0,92558.95,92504.0,92558.94,10.72534
1732083720000,92558.95,92627.12,92556.92,92627.12,15.88364
1732083780000,92627.12,92628.0,92576.0,92612.0,12.76212
1732083840000,92612.01,92620.53,92612.01,92615.25,12.20857
1732083900000,92615.25,92624.0,92572.74,92624.0,14.63522
1732083960000,92624.0,92651.13,92580.91,92630.98,80.75328
1732084020000,92630.99,92630.99,92572.02,92572.02,5.16759
1732084080000,92572.01,92572.75,92540.0,92540.0,7.2192
1732084140000,92540.01,92562.96,92540.0,92562.96,5.97429
1732084200000,92562.95,92636.0,92562.95,92588.0,12.49351
1732084260000,92588.01,92588.01,92550.0,92550.99,10.43121
1732084320000,92551.86,92551.87,92504.0,92504.01,10.41739
1732084380000,92504.01,92504.01,92492.74,92492.75,8.93101
1732084440000,92492.74,92492.75,92476.01,92476.01,3.20002
1732084500000,92476.01,92490.78,92476.01,92490.75,7.51774
1732084560000,92490.76,92560.0,92490.75,92527.25,17.47827
1732084620000,92527.24,92600.0,92527.22,92571.43,18.83198
1732084680000,92571.43,92571.44,92489.16,92489.16,12.76334
1732084740000,92489.16,92538.89,92456.82,92520.0,23.14451
1732084800000,92520.0,92545.0,92512.3,92528.61,12.60723
1732084860000,92528.61,92528.61,92476.6,92476.6,14.41769
1732084920000,92476.61,92476.61,92456.21,92456.21,4.16376
1732084980000,92456.21,92456.22,92400.0,92400.01,9.31726
1732085040000,92400.0,92440.0,92400.0,92428.01,6.50986
1732085100000,92428.0,92428.01,92388.0,92420.01,10.37591
1732085160000,92420.0,92472.0,92420.0,92458.99,7.22685
1732085220000,92458.99,92464.15,92452.53,92452.53,9.70165
1732085280000,92452.54,92452.54,92425.95,92425.95,5.46368
1732085340000,92425.96,92425.96,92411.56,92411.56,3.16883
1732085400000,92411.57,92437.16,92411.56,92437.16,9.37655
1732085460000,92437.16,92472.0,92437.15,92466.56,13.22617
1732085520000,92466.57,92466.57,92440.77,92448.07,11.37205
1732085580000,92448.07,92464.0,92446.07,92450.2,7.60718
1732085640000,92450.21,92458.38,92448.41,92458.38,6.07242
1732085700000,92458.37,92471.99,92454.54,92465.39,20.02187
1732085760000,92465.38,92465.39,92420.31,92420.31,5.63711
1732085820000,92420.31,92420.31,92384.95,92384.95,8.74404
1732085880000,92384.95,92400.0,92352.59,92352.6,8.14939
1732085940000,92352.6,92391.43,92352.59,92372.95,5.55208
1732086000000,92372.95,92382.26,92364.0,92382.26,6.70692
1732086060000,92382.26,92382.39,92374.07,92382.39,8.84541
1732086120000,92382.39,92382.39,92334.46,92342.45,33.58291
1732086180000,92342.45,92345.62,92324.17,92324.18,14.09649
1732086240000,92324.17,92345.62,92300.0,92345.62,16.43882
1732086300000,92345.62,92384.0,92316.01,92361.13,15.05592
1732086360000,92361.14,92372.0,92328.0,92362.62,11.13747
1732086420000,92362.63,92445.0,92350.86,92445.0,14.17617
1732086480000,92444.99,92457.0,92432.0,92436.96,11.00329
1732086540000,92436.96,92444.0,92436.51,92436.52,8.62191
1732086600000,92436.52,92495.0,92436.51,92490.12,17.57644
1732086660000,92490.12,92500.0,92486.5,92500.0,11.60915
1732086720000,92500.0,92543.48,92499.99,92527.01,14.75192
1732086780000,92527.01,92580.0,92527.01,92556.01,20.05294
1732086840000,92556.01,92570.35,92556.0,92568.26,18.46389
1732086900000,92568.26,92578.5,92548.22,92548.23,13.15966
1732086960000,92548.22,92628.04,92548.22,92606.64,20.94849
1732087020000,92606.63,92606.64,92564.1,92564.1,10.82039
1732087080000,92564.1,92625.18,92564.1,92625.17,16.2645
1732087140000,92625.17,92785.29,92625.17,92757.58,95.18182
1732087200000,92757.57,92800.0,92743.33,92788.51,33.92953
1732087260000,92788.51,92788.51,92688.0,92727.23,35.27851
1732087320000,92727.22,92760.0,92660.0,92724.0,37.60972
1732087380000,92723.99,92723.99,92640.0,92646.92,15.55642
1732087440000,92646.92,92770.9,92646.92,92710.93,50.65173
1732087500000,92710.93,92710.94,92636.34,92636.34,20.15722
1732087560000,92636.34,92671.09,92636.0,92656.53,12.11775
1732087620000,92656.54,92688.0,92613.89,92687.99,12.75512
1732087680000,92687.99,92695.0,92666.67,92682.32,12.27799
1732087740000,92682.32,92688.0,92678.61,92678.62,7.10308
1732087800000,92678.61,92724.0,92672.0,92672.0,16.51657
1732087860000,92672.0,92690.08,92666.66,92666.67,13.40687
1732087920000,92666.66,92708.0,92650.0,92707.97,12.19243
1732087980000,92707.98,92756.89,92687.98,92721.45,23.48226
1732088040000,92721.45,92721.46,92692.0,92692.01,15.84582
1732088100000,92692.01,92766.3,92676.0,92766.29,19.81173
1732088160000,92766.29,92774.14,92740.01,92760.01,15.21929
1732088220000,92759.91,92770.08,92729.0,92770.08,16.33207
1732088280000,92770.07,92780.82,92749.03,92757.1,18.39399
1732088340000,92757.1,92784.0,92752.17,92754.23,21.14365
1732088400000,92754.22,92764.0,92712.0,92738.74,11.75649
1732088460000,92738.73,92738.74,92666.66,92666.66,13.89157
1732088520000,92666.66,92736.0,92666.66,92736.0,11.37335
1732088580000,92738.72,92767.68,92738.72,92767.68,11.37128
1732088640000,92767.67,92767.67,92707.26,92713.65,11.79781
1732088700000,92713.66,92720.0,92687.48,92704.52,20.15271
1732088760000,92704.53,92760.0,92696.96,92759.99,15.37525
1732088820000,92760.0,92760.0,92740.0,92751.99,14.11291
1732088880000,92751.98,92751.98,92736.0,92736.0,15.38882
